time_s,eeg_uv,theta_filtered,gamma_filtered,theta_phase_rad,gamma_phase_rad
0.632253,1.169527,0.817571,-0.063774,0.645184,1.601268
0.636255,-0.947953,0.727360,-1.625532,0.780887,2.559130
0.640256,-1.156358,0.623713,-1.793192,0.916545,-2.792107
0.644258,-0.045419,0.508675,-0.466311,1.051561,-1.813159
0.648259,1.871697,0.384481,1.358770,1.186479,-0.781572
0.652261,2.255070,0.253504,1.731990,1.320925,0.244733
0.656263,0.745668,0.118212,0.544917,1.455221,1.235864
0.660264,-0.844077,-0.018886,-0.989012,1.589235,2.246453
0.664266,-1.867940,-0.155285,-1.434054,1.723048,-2.973893
0.668267,-0.801228,-0.288526,-0.431042,1.856775,-1.929140
0.672269,-0.020867,-0.416244,0.564521,1.990262,-0.988705
0.676271,0.463572,-0.536203,0.959853,2.123859,-0.081147
0.680272,0.288137,-0.646325,0.576812,2.257192,0.919233
0.684274,-0.827581,-0.744724,-0.341910,2.390816,1.957872
0.688275,-0.982640,-0.829728,-0.866071,2.524169,2.979501
0.692277,-1.010453,-0.899896,-0.541290,2.657967,-2.226330
0.696279,0.198912,-0.954043,0.399894,2.791505,-1.073434
0.700280,0.255822,-0.991245,0.680344,2.925608,0.008585
0.704282,-0.079054,-1.010857,0.395394,3.059478,0.805434
0.708283,-0.465937,-1.012512,-0.031875,-3.089196,1.617352
0.712285,-1.416280,-0.996135,-0.744384,-2.954873,2.718141
0.716287,-0.939994,-0.961937,-0.579259,-2.819881,-2.403358
0.720288,-0.463166,-0.910422,0.090073,-2.685023,-1.427054
0.724290,0.211946,-0.842379,0.440304,-2.549515,-0.753571
0.728291,0.383866,-0.758876,0.790347,-2.414077,0.092917
0.732293,0.105009,-0.661252,0.376214,-2.278054,1.168910
0.736295,-1.011665,-0.551098,-0.638613,-2.142029,2.264229
0.740296,-1.229731,-0.430246,-0.958270,-2.005524,-3.022709
0.744298,-0.692319,-0.300740,-0.518056,-1.868943,-2.121636
0.748299,0.326476,-0.164815,0.406995,-1.732017,-1.196161
0.752301,1.253226,-0.024862,1.228538,-1.594947,-0.209184
0.756303,0.991552,0.116609,0.978459,-1.457681,0.787426
0.760304,-0.220932,0.257011,-0.331825,-1.320210,1.785765
0.764306,-1.437908,0.393725,-1.679762,-1.182697,2.837747
0.768307,-0.719579,0.524145,-1.291984,-1.044927,-2.334655
0.772309,1.412469,0.645734,0.573648,-0.907260,-1.239545
0.776311,2.644503,0.756076,1.482055,-0.769301,-0.281692
0.780312,2.473852,0.852927,1.326230,-0.631573,0.521887
0.784314,1.482940,0.934274,0.259804,-0.493532,1.426096
0.788315,-0.434350,0.998375,-1.590332,-0.355821,2.481877
0.792317,-0.524632,1.043812,-1.816033,-0.217793,-2.743132
0.796319,1.147360,1.069523,-0.433875,-0.080156,-1.807390
0.800320,2.874489,1.074833,1.181917,0.057784,-0.929419
0.804322,4.148820,1.059480,2.263094,0.195306,0.072580
0.808323,2.539774,1.023631,0.916799,0.333097,1.180484
0.812325,-0.047788,0.967882,-1.501658,0.470477,2.293005
0.816327,-0.706605,0.893252,-1.942405,0.608078,-2.960275
0.820328,0.326625,0.801165,-0.801576,0.745306,-2.043908
0.824330,1.987011,0.693416,0.723725,0.882695,-1.143865
0.828331,2.944749,0.572139,1.792431,1.019779,-0.155037
0.832333,2.248551,0.439756,1.102105,1.156951,0.905386
0.836335,0.148120,0.298928,-0.610473,1.293903,1.960012
0.840336,-0.886897,0.152490,-1.364012,1.430862,2.921218
0.844338,-0.936404,0.003388,-1.056737,1.567694,-2.469569
0.848339,0.065072,-0.145391,0.147231,1.704451,-1.468355
0.852341,1.059106,-0.290887,1.350852,1.841178,-0.338904
0.856343,0.463576,-0.430233,0.863249,1.977748,0.794519
0.860344,-0.908082,-0.560716,-0.204434,2.114383,1.781501
0.864346,-1.560137,-0.679836,-0.789785,2.250787,2.642581
0.868347,-1.827291,-0.785359,-0.812714,2.387335,-2.630641
0.872349,-0.931582,-0.875360,0.061538,2.523588,-1.497366
0.876351,-0.390420,-0.948255,0.537935,2.660048,-0.488224
0.880352,-0.513438,-1.002829,0.488339,2.796165,0.134030
0.884354,-0.339686,-1.038250,0.395326,2.932530,0.874642
0.888355,-1.150601,-1.054073,-0.221210,3.068523,1.876158
0.892357,-1.424367,-1.050239,-0.782511,-3.078406,2.885253
0.896359,-1.322090,-1.027062,-0.670043,-2.942532,-2.387861
0.900360,-0.279631,-0.985211,0.273604,-2.806406,-1.306282
0.904362,0.820872,-0.925688,1.098525,-2.670653,-0.193260
0.908363,0.237053,-0.849793,0.725201,-2.534684,0.889581
0.912365,-0.479153,-0.759091,-0.455949,-2.399056,1.962437
0.916367,-1.455676,-0.655378,-1.193262,-2.263271,3.068949
0.920368,-0.320718,-0.540640,-0.574796,-2.127777,-2.138490
0.924370,0.444095,-0.417017,0.275784,-1.992203,-1.261078
0.928371,1.251515,-0.286761,0.846394,-1.856856,-0.516834
0.932373,1.338563,-0.152201,1.080913,-1.721516,0.434113
0.936375,0.294852,-0.015701,0.102402,-1.586326,1.490564
0.940376,-0.913610,0.120371,-0.960916,-1.451233,2.453405
0.944378,-1.197416,0.253678,-1.323536,-1.316206,-2.958493
0.948379,-0.411436,0.381948,-0.609541,-1.181361,-1.962380
0.952381,1.509989,0.503000,1.125417,-1.046499,-0.850724
0.956383,1.985638,0.614782,1.527141,-0.911899,0.207890
0.960384,1.122999,0.715393,0.694908,-0.777206,1.065643
0.964386,-0.115842,0.803119,-0.567166,-0.642835,1.918693
0.968387,-1.388302,0.876455,-1.933961,-0.508309,2.981650
0.972389,-0.368370,0.934128,-1.102036,-0.374143,-2.169134
0.976391,1.830794,0.975124,0.684932,-0.239774,-1.157269
0.980392,2.803468,0.998705,1.547879,-0.105783,-0.333650
0.984394,3.025635,1.004431,1.596022,0.028438,0.584080
0.988395,1.180154,0.992170,-0.203034,0.162285,1.667082
0.992397,-0.716084,0.962110,-1.885812,0.296368,2.747366
0.996399,-0.170568,0.914759,-1.629054,0.430104,-2.565479
1.000400,1.096025,0.850939,-0.056623,0.564064,-1.598126
1.004402,3.619542,0.771780,1.962746,0.697728,-0.499004
1.008403,2.857238,0.678702,1.674878,0.831584,0.672687
1.012405,0.939332,0.573392,-0.400007,0.965211,1.796980
1.016407,-0.539081,0.457778,-1.309231,1.098982,2.765830
1.020408,-0.382145,0.333989,-1.103301,1.232600,-2.664767
1.024410,0.125327,0.204314,-0.242462,1.366302,-1.773859
1.028411,1.111539,0.071157,0.750504,1.499939,-0.879663
1.032413,1.351911,-0.063013,1.268395,1.633596,0.009574
1.036415,0.696591,-0.195709,0.754574,1.767276,1.031461
1.040416,-1.290331,-0.324477,-0.917788,1.900907,2.189988
1.044418,-2.004401,-0.446948,-1.439001,2.034645,-2.896116
1.048419,-0.924755,-0.560884,-0.236037,2.168268,-1.763143
1.052421,0.034885,-0.664228,0.739870,2.302070,-0.751701
1.056423,0.134880,-0.755135,0.873169,2.435700,0.240981
1.060424,-0.456782,-0.832012,0.196854,2.569569,1.309850
1.064426,-1.189454,-0.893545,-0.348187,2.703219,2.279987
1.068427,-1.110724,-0.938718,-0.404228,2.837147,2.811400
1.072429,-1.449085,-0.966827,-0.530004,2.970821,-2.726325
1.076431,-0.774328,-0.977494,-0.046042,3.104789,-1.639794
1.080432,-0.386744,-0.970660,0.481090,-3.044704,-0.650995
1.084434,-0.039983,-0.946583,0.644301,-2.910724,0.045787
1.088435,-0.306584,-0.905827,0.530353,-2.777023,0.973314
1.092437,-1.166491,-0.849241,-0.678150,-2.643067,2.168599
1.096439,-1.832301,-0.777938,-1.196626,-2.509377,-2.892585
1.100440,-0.282844,-0.693272,-0.269978,-2.375485,-1.821494
1.104442,0.394409,-0.596808,0.603891,-2.241832,-0.957809
1.108443,1.536040,-0.490288,1.224118,-2.108046,-0.019919
1.112445,0.693518,-0.375600,0.646190,-1.974455,1.070719
1.116447,-0.423943,-0.254742,-0.694099,-1.840809,2.146047
1.120448,-0.907541,-0.129793,-1.147296,-1.707298,3.049435
1.124450,-0.592142,-0.002877,-0.947847,-1.573814,-2.433525
1.128451,0.676908,0.123867,0.115098,-1.440399,-1.495354
1.132453,2.092573,0.248313,1.597053,-1.307089,-0.446982
1.136455,2.138720,0.368385,1.562489,-1.173776,0.613757
1.140456,0.217779,0.482079,-0.161541,-1.040637,1.651581
1.144458,-1.400275,0.587495,-1.874743,-0.907421,2.682157
1.148459,-1.206336,0.682859,-1.798551,-0.774428,-2.557811
1.152461,0.965541,0.766549,0.122378,-0.641288,-1.513622
1.156463,2.942417,0.837118,1.810013,-0.508403,-0.500359
1.160464,2.859205,0.893317,1.783341,-0.375313,0.474629
1.164466,1.359866,0.934120,0.237426,-0.242489,1.452290
1.168467,-0.772682,0.958740,-1.556374,-0.109411,2.462087
1.172469,-0.929796,0.966647,-1.806008,0.023415,-2.807192
1.176471,0.305983,0.957580,-0.473608,0.156530,-1.839529
1.180472,2.103934,0.931558,1.058033,0.289433,-0.918198
1.184474,2.880691,0.888888,1.822379,0.422647,0.039380
1.188475,1.985962,0.830170,0.894202,0.555705,1.079902
1.192477,-0.013264,0.756297,-1.014548,0.689075,2.158012
1.196479,-0.745614,0.668448,-1.635699,0.822360,-3.089444
1.200480,0.150195,0.568072,-0.799262,0.955943,-2.147377
1.204482,1.437663,0.456875,0.476793,1.089524,-1.231249
1.208483,2.384662,0.336791,1.398159,1.223376,-0.245132
1.212485,1.910802,0.209955,0.982058,1.357310,0.771745
1.216487,0.341264,0.078667,-0.208389,1.491473,1.736924
1.220488,-0.625406,-0.054651,-1.088613,1.625801,2.669218
1.224490,-1.113823,-0.187502,-1.067090,1.760302,-2.627520
1.228491,0.029527,-0.317364,-0.046159,1.895041,-1.610046
1.232493,0.618018,-0.441745,0.900955,2.029894,-0.632337
1.236495,0.886418,-0.558235,1.071692,2.165045,0.359507
1.240496,-0.398754,-0.664560,0.101653,2.300249,1.485310
1.244498,-1.634529,-0.758631,-0.998285,2.435793,2.736259
1.248499,-1.337487,-0.838595,-0.491008,2.571327,-2.271179
1.252501,-0.973266,-0.902879,0.068165,2.707219,-1.358217
1.256503,-0.992977,-0.950223,0.008784,2.843042,-1.548540
1.260504,-0.519999,-0.979712,0.672636,2.979218,-0.421690
1.264506,-0.477801,-0.990796,0.516897,3.115271,0.924867
1.268507,-1.590881,-0.983302,-0.433255,-3.031537,2.202951
1.272509,-1.479725,-0.957432,-0.526437,-2.895329,-3.134313
1.276511,-1.311064,-0.913764,-0.443751,-2.758852,-2.484696
1.280512,-0.790399,-0.853227,0.060615,-2.622579,-1.488239
1.284514,0.298068,-0.777084,0.735850,-2.486116,-0.372731
1.288515,-0.077636,-0.686893,0.638053,-2.349880,0.590419
1.292517,0.048150,-0.584471,0.108875,-2.213548,1.447882
1.296519,-1.246627,-0.471852,-0.896169,-2.077454,2.471999
1.300520,-0.773007,-0.351234,-1.175761,-1.941370,-2.660373
1.304522,0.386996,-0.224939,0.075610,-1.805522,-1.514013
1.308523,1.837745,-0.095352,1.074059,-1.669795,-0.480127
1.312525,1.771744,0.035118,1.062902,-1.534290,0.391865
1.316527,1.098076,0.164096,0.395777,-1.399011,1.258175
1.320528,-0.188033,0.289278,-0.934361,-1.263926,2.254626
1.324530,-0.766467,0.408472,-1.521151,-1.129158,-2.989468
1.328531,0.245939,0.519632,-0.685653,-0.994546,-2.042454
1.332533,1.808663,0.620893,0.643569,-0.860321,-1.170786
1.336535,2.905367,0.710588,1.960493,-0.726208,-0.176453
1.340536,2.480513,0.787278,1.291428,-0.592528,0.945931
1.344538,-0.490859,0.849764,-1.015592,-0.458911,2.070544
1.348539,-0.932520,0.897096,-1.868077,-0.325743,3.080575
1.352541,-0.632247,0.928583,-1.184227,-0.192582,-2.304146
1.356543,1.464555,0.943792,0.374792,-0.059852,-1.364124
1.360544,2.766895,0.942554,1.701906,0.072923,-0.368555
1.364546,2.610186,0.924958,1.459789,0.205312,0.591895
1.368547,1.144337,0.891351,0.080417,0.337792,1.525664
1.372549,-0.717602,0.842330,-1.520181,0.469956,2.520326
1.376551,-0.948157,0.778735,-1.704875,0.602252,-2.716704
1.380552,0.552496,0.701630,-0.206673,0.734325,-1.687633
1.384554,2.037291,0.612300,1.281230,0.866563,-0.701264
1.388555,2.490892,0.512226,1.576336,0.998689,0.277625
1.392557,1.142193,0.403076,0.461725,1.131003,1.284082
1.396559,-0.401877,0.286677,-1.109130,1.263323,2.330752
1.400560,-0.951177,0.165000,-1.452363,1.395839,-2.873458
1.404562,0.171118,0.040122,-0.320792,1.528479,-1.823634
1.408563,1.196992,-0.085795,0.625364,1.661317,-0.930162
1.412565,1.458561,-0.210542,1.028604,1.794389,-0.165395
1.416567,1.345342,-0.331896,0.877841,1.927651,0.779872
1.420568,-0.268356,-0.447662,-0.433687,2.061244,1.897838
1.424570,-1.335090,-0.555705,-1.286458,2.195005,3.045302
1.428571,-0.743992,-0.654003,-0.621089,2.329171,-2.150726
1.432573,-0.136712,-0.740679,0.396705,2.463476,-1.154488
1.436575,0.589766,-0.814053,0.878537,2.598236,-0.229945
1.440576,-0.180958,-0.872671,0.705013,2.733099,0.708792
1.444578,-0.834767,-0.915345,-0.201464,2.868436,1.774822
1.448579,-2.083433,-0.941183,-0.930270,3.003839,2.947928
1.452581,-1.504152,-0.949615,-0.437467,3.139703,-2.225487
1.456583,-1.195205,-0.940412,-0.012069,-3.007594,-1.594273
1.460584,-0.895371,-0.913695,0.408129,-2.871287,-0.996179
1.464586,-0.046959,-0.869936,1.065124,-2.734996,0.131938
1.468587,-1.017999,-0.809953,0.237957,-2.598358,1.366026
1.472589,-1.757413,-0.734890,-0.822929,-2.461772,2.485454
1.476591,-1.611244,-0.646197,-0.897347,-2.324932,-2.929300
1.480592,-0.921278,-0.545596,-0.533168,-2.188177,-2.117847
1.484594,0.575266,-0.435042,0.494990,-2.051281,-1.150385
1.488595,1.467552,-0.316677,1.321032,-1.914494,-0.125688
1.492597,1.288099,-0.192783,0.889581,-1.777685,0.880494
1.496599,-0.087847,-0.065730,-0.427762,-1.641000,1.868315
1.500600,-1.039710,0.062076,-1.468215,-1.504413,2.857970
1.504602,-0.500378,0.188240,-1.197255,-1.367953,-2.422756
1.508603,0.997469,0.310430,0.250077,-1.231703,-1.414977
1.512605,2.578293,0.426418,1.439850,-1.095578,-0.437499
1.516607,2.366192,0.534125,1.423754,-0.959761,0.492378
1.520608,1.250424,0.631657,0.215417,-0.824059,1.448109
1.524610,-0.666026,0.717333,-1.512776,-0.688739,2.487628
1.528611,-0.926496,0.789713,-1.743236,-0.553515,-2.729108
1.532613,0.715927,0.847612,-0.284614,-0.418717,-1.730079
1.536615,2.153681,0.890112,1.236931,-0.283989,-0.806711
1.540616,2.995237,0.916577,1.908919,-0.149704,0.158306
1.544618,1.586475,0.926647,0.744966,-0.015461,1.199526
1.548619,-0.535363,0.920245,-1.290180,0.118354,2.249889
1.552621,-1.270488,0.897566,-1.992252,0.252157,-3.019260
1.556623,-0.223100,0.859067,-0.871474,0.385581,-2.023777
1.560624,1.918277,0.805458,1.036078,0.519027,-1.021185
1.564626,2.668939,0.737684,1.958835,0.652168,-0.023383
1.568627,1.811173,0.656912,1.110915,0.785365,0.966958
1.572629,-0.390575,0.564515,-0.783918,0.918352,1.978700
1.576631,-1.724383,0.462049,-1.939408,1.051423,3.018328
1.580632,-0.903804,0.351232,-1.136588,1.184396,-2.224767
1.584634,0.840920,0.233921,0.645730,1.317480,-1.196110
1.588635,2.126664,0.112088,1.637987,1.450589,-0.153918
1.592637,1.215633,-0.012206,0.910274,1.583833,0.913388
1.596639,0.019358,-0.136835,-0.459661,1.717224,1.954652
1.600640,-0.887713,-0.259639,-0.925955,1.850765,2.864859
1.604642,-0.536756,-0.378458,-0.755084,1.984565,-2.639406
1.608643,-0.356415,-0.491163,-0.176199,2.118522,-1.768695
1.612645,0.712644,-0.595693,0.630477,2.252833,-0.789246
1.616647,0.568363,-0.690092,0.824246,2.387304,0.162572
1.620648,0.196154,-0.772544,0.406295,2.522202,1.046435
1.624650,-0.835440,-0.841413,-0.320325,2.657255,1.953616
1.628651,-1.586907,-0.895277,-0.907797,2.792780,2.918553
1.632653,-1.523603,-0.932965,-0.722944,2.928446,-2.352944
1.636655,-0.597688,-0.953589,0.335437,3.064599,-1.267496
1.640656,0.124729,-0.956572,1.125915,-3.082312,-0.123478
1.644658,-0.431650,-0.941666,0.569889,-2.945566,0.972239
1.648659,-1.445979,-0.908970,-0.263083,-2.808720,1.869938
1.652661,-1.871542,-0.858936,-0.913120,-2.671448,2.710673
1.656663,-2.080031,-0.792371,-0.983944,-2.534102,-2.522651
1.660664,-0.573841,-0.710426,0.218870,-2.396403,-1.394293
1.664666,0.246818,-0.614578,1.050429,-2.258656,-0.397744
1.668667,0.340966,-0.506607,1.087357,-2.120653,0.425993
1.672669,-0.305300,-0.388553,0.281252,-1.982628,1.382083
1.676671,-1.964183,-0.262681,-1.398003,-1.844455,2.501856
1.680672,-1.678537,-0.131432,-1.546787,-1.706288,-2.652531
1.684674,0.072653,0.002634,-0.079118,-1.568093,-1.619473
1.688675,1.706037,0.136887,1.208858,-1.429931,-0.677135
1.692677,2.213814,0.268695,1.492371,-1.291864,0.252956
1.696679,1.283944,0.395479,0.610627,-1.153857,1.162406
1.700680,-0.014047,0.514771,-0.729354,-1.016059,2.037500
1.704682,-1.016381,0.624267,-1.802187,-0.878344,2.963035
1.708683,-0.503969,0.721874,-1.390840,-0.740938,-2.320796
