time_s,eeg_uv,theta_filtered,gamma_filtered,theta_phase_rad,gamma_phase_rad
0.292117,-0.139661,-0.066681,-0.093084,-1.693526,1.694949
0.296118,-0.024171,-0.011198,-0.571788,-1.591579,-3.125250
0.300120,-0.173969,0.043190,-0.209708,-1.489789,-2.216943
0.304122,0.866966,0.095997,0.033184,-1.387978,-1.511429
0.308123,1.200939,0.146772,0.917170,-1.286362,-0.000068
0.312125,0.765477,0.195095,-0.241643,-1.184264,1.785438
0.316126,-0.361620,0.240581,-0.991313,-1.082377,-2.542721
0.320128,1.859385,0.282871,1.097748,-0.979553,-0.466870
0.324130,1.039368,0.321631,-0.058793,-0.876929,1.616503
0.328131,-0.866321,0.356551,-1.160303,-0.772936,-2.659174
0.332133,2.434626,0.387339,0.900173,-0.669103,-0.748916
0.336134,0.657241,0.413726,0.511280,-0.563510,1.048177
0.340136,1.008654,0.435456,-0.655956,-0.458015,2.709153
0.344138,0.391543,0.452294,-0.198285,-0.350430,-2.103036
0.348139,1.426238,0.464028,0.028428,-0.242859,-1.336049
0.352141,1.278008,0.470469,0.015436,-0.132949,-1.498481
0.356142,1.173636,0.471457,0.340383,-0.022954,-0.224544
0.360144,1.613205,0.466869,0.060825,0.089531,1.368467
0.364146,0.294508,0.456628,-0.050918,0.202209,-1.915536
0.368147,1.947852,0.440704,0.481883,0.317416,0.608549
0.372149,-0.168112,0.419132,-0.691981,0.432929,2.294699
0.376150,0.684038,0.392012,-0.852851,0.550893,-2.380164
0.380152,1.908598,0.359524,0.596567,0.669275,-0.798522
0.384154,1.826705,0.321931,0.134417,0.789907,0.764458
0.388155,2.134890,0.279590,0.356388,0.911060,-0.835000
0.392157,2.095740,0.232955,0.738269,1.034145,0.692367
0.396158,1.043247,0.182576,-0.511250,1.157837,2.191432
0.400160,0.523915,0.129098,-0.293415,1.283054,-2.804840
0.404162,0.971286,0.073259,-0.422967,1.408952,2.427186
0.408163,-0.123763,0.015871,-0.992052,1.535909,-2.440958
0.412165,2.594528,-0.042181,0.983540,1.663611,-0.934499
0.416166,2.538680,-0.099962,1.257717,1.791891,0.591802
0.420168,1.033972,-0.156500,-0.525146,1.920966,2.147478
0.424170,1.161971,-0.210808,-0.160111,2.050151,-2.300463
0.428171,0.998766,-0.261907,-0.055925,2.180163,1.697235
0.432173,0.285041,-0.308846,-0.800486,2.309861,-3.004208
0.436174,0.591143,-0.350732,0.001978,2.440401,-1.568493
0.440176,1.590497,-0.386752,0.674162,2.570279,-0.261998
0.444178,0.630005,-0.416194,0.313548,2.700998,0.879912
0.448179,0.593823,-0.438469,-0.123910,2.830806,1.979924
0.452181,0.188022,-0.453125,-0.047571,2.961437,-2.760710
0.456182,0.684462,-0.459865,0.074834,3.091013,1.361694
0.460184,-0.154484,-0.458552,-0.761741,-3.061803,2.893647
0.464186,0.700398,-0.449217,-0.242633,-2.932522,-1.814823
0.468187,2.118360,-0.432056,0.838803,-2.802489,-0.191400
0.472189,1.469257,-0.407429,0.000863,-2.673463,1.568376
0.476190,1.962602,-0.375844,0.287911,-2.543731,-0.393785
0.480192,1.703084,-0.337954,0.082696,-2.414824,1.466996
0.484194,0.863888,-0.294535,-0.885611,-2.285258,-2.995452
0.488195,1.798717,-0.246476,0.396246,-2.156246,-0.868218
0.492197,1.479866,-0.194755,-0.284754,-2.026627,2.074595
0.496198,0.838002,-0.140422,-0.374392,-1.897222,-1.935493
0.500200,2.671602,-0.084577,1.207902,-1.767261,-0.038495
0.504202,1.056143,-0.028349,-0.241224,-1.637122,1.871803
0.508203,0.966071,0.027129,0.146071,-1.506475,-1.088823
0.512205,1.769588,0.080743,0.023251,-1.375221,1.549936
0.516206,-0.952174,0.131419,-1.647704,-1.243499,-2.917355
0.520208,2.997491,0.178149,0.674064,-1.110720,-1.149173
0.524210,2.270804,0.220013,0.793148,-0.977499,0.724801
0.528211,1.925118,0.256203,-0.478701,-0.842768,-2.901931
0.532213,3.156179,0.286039,0.851124,-0.707590,-0.194803
0.536214,1.758369,0.308992,-0.072260,-0.570450,1.630280
0.540216,1.245285,0.324693,-1.217120,-0.432812,-2.975543
0.544218,1.618935,0.332944,0.278068,-0.292770,-1.295808
0.548219,2.843367,0.333726,0.643735,-0.152110,0.470855
0.552221,1.274369,0.327196,-0.322238,-0.008635,2.422759
0.556222,2.007183,0.313688,0.024455,0.135662,-1.460650
0.560224,2.427758,0.293704,0.054522,0.283133,1.306543
0.564226,1.749015,0.267906,-0.203335,0.431725,-2.873133
0.568227,2.833455,0.237096,-0.031319,0.583774,-2.065626
0.572229,1.856841,0.202200,-0.121570,0.737352,-1.901664
0.576230,3.321067,0.164243,0.771997,0.894564,-0.243589
0.580232,1.986238,0.124323,0.065722,1.053829,1.507450
0.584234,0.886004,0.083580,-0.964466,1.216776,-2.903968
0.588235,2.550859,0.043169,0.589086,1.382421,-0.774992
0.592237,1.752659,0.004220,0.071440,1.551660,1.487397
0.596238,1.445526,-0.032191,-0.922204,1.724356,-2.808985
0.600240,2.656039,-0.065070,0.458799,1.900435,-1.031698
0.604242,3.315976,-0.093540,0.463149,2.080826,0.663822
0.608243,2.471179,-0.116863,-0.149599,2.264318,2.315398
0.612245,2.781979,-0.134468,-0.029891,2.453044,2.191221
0.616246,2.278589,-0.145964,-0.140738,2.644632,-2.287398
0.620248,2.814222,-0.151162,0.522418,2.842405,-0.296996
0.624250,2.139977,-0.150079,0.147918,3.043026,1.415587
0.628251,0.809223,-0.142944,-1.200722,-3.032407,3.026084
0.632253,1.764563,-0.130197,-0.148474,-2.821369,-1.703541
0.636255,2.845989,-0.112476,0.657306,-2.602335,-0.271572
0.640256,2.325369,-0.090597,0.239042,-2.378962,-0.031937
0.644258,2.938559,-0.065534,0.628915,-2.147027,0.433406
0.648259,1.888100,-0.038382,-0.304404,-1.909228,1.870151
0.652261,1.257951,-0.010324,-0.999092,-1.663158,-2.887778
0.656263,2.490030,0.017414,0.159275,-1.410053,-1.361015
0.660264,2.916630,0.043601,0.410414,-1.150831,0.069366
0.664266,2.698520,0.067055,0.098308,-0.885318,0.998646
0.668267,3.076980,0.086681,-0.049950,-0.618482,1.821588
0.672269,2.496887,0.101520,-0.265203,-0.349046,-2.856080
0.676271,3.831354,0.110786,0.163638,-0.084609,-1.115122
0.680272,3.108498,0.113900,0.409447,0.177179,0.529969
0.684274,3.566057,0.110519,-0.259951,0.429189,2.076251
0.688275,2.148729,0.100551,-0.500270,0.674567,-2.776718
0.692277,3.629128,0.084161,0.022637,0.908803,-1.528428
0.696279,3.491357,0.061777,0.630717,1.134857,-0.317949
0.700280,3.564237,0.034072,0.405037,1.351017,1.106923
0.704282,2.269969,0.001945,-1.002661,1.559165,2.712911
0.708283,2.441309,-0.033508,-0.310090,1.759633,-1.851573
0.712285,4.407030,-0.071036,0.906662,1.952982,-0.007678
0.716287,2.264873,-0.109273,-0.321144,2.140792,2.156245
0.720288,3.254639,-0.146789,0.058019,2.322538,-1.464272
0.724290,3.243865,-0.182145,0.603719,2.500444,0.697820
0.728291,1.832189,-0.213943,-0.695257,2.673281,2.481980
0.732293,2.350396,-0.240882,-0.412532,2.843500,-2.176441
0.736295,2.230242,-0.261806,0.294837,3.009534,-0.713449
0.740296,2.768059,-0.275747,0.065472,-3.109408,-0.900918
0.744298,1.986592,-0.281966,0.430338,-2.948574,-0.315740
0.748299,2.632855,-0.279976,0.290416,-2.789001,1.163170
0.752301,0.654669,-0.269566,-0.760058,-2.632157,2.792358
0.756303,2.043305,-0.250805,-0.029585,-2.476261,-1.615223
0.760304,2.080601,-0.224041,0.381840,-2.322496,0.829881
0.764306,1.422351,-0.189889,-0.919693,-2.169516,-3.071457
0.768307,2.995087,-0.149203,0.588981,-2.018139,-1.141626
0.772309,4.393143,-0.103050,1.379373,-1.867482,0.647520
0.776311,1.977890,-0.052662,-1.259437,-1.717960,2.392900
0.780312,2.899141,0.000601,-0.746073,-1.569151,-2.156848
0.784314,4.399306,0.055304,0.641183,-1.421062,-0.381075
0.788315,3.734142,0.109980,-0.146519,-1.273706,-2.864236
0.792317,4.215777,0.163180,0.678015,-1.126711,-0.493856
0.796319,3.922411,0.213514,0.381333,-0.980476,1.218150
0.800320,1.699801,0.259691,-1.032550,-0.834299,2.898192
0.804322,2.788526,0.300549,-0.089287,-0.688900,-1.685008
0.808323,2.686048,0.335082,0.491981,-0.543321,0.077175
0.812325,2.318515,0.362464,-0.097929,-0.398525,1.844108
0.816327,2.020372,0.382057,-0.390188,-0.253387,-2.850066
0.820328,2.490487,0.393427,0.145061,-0.109027,-1.304545
0.824330,3.600061,0.396342,0.655098,0.035753,0.315670
0.828331,2.107352,0.390775,-0.315736,0.179768,1.998335
0.832333,2.495156,0.376897,-0.666224,0.324195,-2.588657
0.836335,2.862643,0.355065,0.459741,0.467880,-0.950679
0.840336,3.617379,0.325809,0.666857,0.611884,0.588973
0.844338,1.935078,0.289813,-0.383294,0.755181,2.066671
0.848339,1.947198,0.247898,-0.698689,0.898633,-2.723903
0.852341,2.597187,0.200993,0.268623,1.041421,-1.131584
0.856343,2.784573,0.150119,0.293396,1.184150,0.767025
0.860344,2.035099,0.096355,-0.331346,1.326268,-2.772895
0.864346,3.076260,0.040824,0.623278,1.468080,-0.504397
0.868347,2.475625,-0.015341,0.240158,1.609343,1.346989
0.872349,1.222489,-0.071015,-1.255379,1.750045,-3.135284
0.876351,2.320843,-0.125103,0.332686,1.890263,-1.278207
0.880352,3.050072,-0.176564,0.610434,2.029680,0.771035
0.884354,1.192902,-0.224431,-0.657355,2.168681,-3.054513
0.888355,2.712690,-0.267821,0.620057,2.306679,-0.672647
0.892357,2.167164,-0.305960,0.201876,2.444326,1.330677
0.896359,1.016784,-0.338186,-0.593623,2.580817,-3.052734
0.900360,2.474801,-0.363963,0.150359,2.717017,-0.474492
0.904362,1.080194,-0.382890,-0.445928,2.851967,2.946880
0.908363,2.677080,-0.394703,0.043163,2.986674,-1.512689
0.912365,2.543893,-0.399278,0.744992,3.120101,0.191591
0.916367,2.257048,-0.396630,-0.178816,-3.029866,1.879729
0.920368,1.432315,-0.386911,-0.367550,-2.897902,-2.706463
0.924370,1.845665,-0.370404,0.160056,-2.766135,-1.071206
0.928371,1.701190,-0.347518,0.334073,-2.635551,0.448796
0.932373,0.825142,-0.318778,-0.165783,-2.505182,1.979364
0.936375,0.803827,-0.284813,-0.332939,-2.375893,-2.655951
0.940376,1.265611,-0.246344,0.213373,-2.246867,-0.661820
0.944378,1.623313,-0.204164,-0.044380,-2.118796,1.720030
0.948379,1.473451,-0.159121,-0.390960,-1.991064,-2.656019
0.952381,2.885406,-0.112096,0.282249,-1.864141,-0.983685
0.956383,2.910186,-0.063986,0.327544,-1.737644,0.768672
0.960384,2.606268,-0.015675,-0.402117,-1.611792,2.883025
0.964386,2.585740,0.031978,0.151616,-1.486454,-1.323948
0.968387,3.452170,0.078160,0.881924,-1.361581,0.359359
0.972389,1.334731,0.122119,-0.362508,-1.237300,1.885609
0.976391,0.844249,0.163173,-1.150190,-1.113297,-2.926634
0.980392,1.350455,0.200722,0.053023,-0.989956,-1.513898
0.984394,2.419974,0.234252,0.521009,-0.866720,-0.326824
0.988395,1.993784,0.263342,0.409382,-0.744215,0.197429
0.992397,2.235209,0.287668,0.213489,-0.621672,1.242842
0.996399,1.373207,0.307001,-0.795850,-0.499929,2.808576
1.000400,1.813332,0.321210,-0.151776,-0.378049,-1.744040
1.004402,3.471495,0.330259,0.823807,-0.257037,0.001578
1.008403,1.850294,0.334201,-0.027752,-0.135837,1.609901
1.012405,2.246685,0.333172,-0.611583,-0.015568,2.941411
1.016407,1.606463,0.327384,-0.376811,0.104888,-2.129421
1.020408,3.423486,0.317116,0.690485,0.224365,-0.703959
1.024410,2.714602,0.302700,0.636052,0.343982,0.908517
1.028411,1.402989,0.284509,-0.895294,0.462599,2.628515
1.032413,1.598039,0.262947,-0.269529,0.581275,-1.871460
1.036415,2.466666,0.238432,0.721601,0.698972,-0.071502
1.040416,1.382927,0.211387,-0.065754,0.816636,1.709875
1.044418,1.205678,0.182225,-0.145609,0.933403,-2.670428
1.048419,1.190243,0.151344,0.013919,1.050056,1.504050
1.052421,0.700946,0.119116,-0.530738,1.165966,-3.002167
1.056423,1.333557,0.085883,0.172549,1.281712,-1.343975
1.060424,1.971154,0.051961,0.803106,1.396943,0.331032
1.064426,0.780658,0.017637,-0.381637,1.512008,2.071416
1.068427,0.407916,-0.016825,-0.497377,1.626852,-2.373149
1.072429,1.559802,-0.051179,0.559449,1.741574,-0.496727
1.076431,0.767387,-0.085183,0.195440,1.856417,1.259701
1.080432,0.154702,-0.118597,-0.634114,1.971228,2.850385
1.084434,0.238329,-0.151168,-0.233302,2.086522,-1.909588
1.088435,1.377672,-0.182624,0.707248,2.201909,-0.322778
1.092437,0.743639,-0.212662,0.128926,2.318131,1.401996
1.096439,-0.171268,-0.240941,-0.772707,2.434591,-3.005075
1.100440,1.220849,-0.267084,0.425931,2.552198,-1.033095
1.104442,1.030379,-0.290668,0.552454,2.670186,0.933695
1.108443,-0.081727,-0.311235,-0.969955,2.789569,2.853947
1.112445,0.312627,-0.328293,0.039369,2.909463,-1.532070
1.116447,1.671544,-0.341332,0.854853,3.030920,0.383523
1.120448,-0.537287,-0.349837,-0.542526,-3.130184,2.374417
1.124450,0.388997,-0.353306,-0.110423,-3.006455,-1.758891
1.128451,0.143403,-0.351276,0.462423,-2.882007,0.548007
1.132453,-0.580536,-0.343343,-0.585623,-2.755897,2.739817
1.136455,-0.691644,-0.329190,-0.032487,-2.628987,-1.612371
1.140456,0.474838,-0.308609,0.886644,-2.500462,0.113142
1.144458,-0.929998,-0.281524,-0.119122,-2.371059,1.698598
1.148459,-1.380927,-0.248013,-0.911049,-2.240127,-3.077824
1.152461,-0.520479,-0.208318,-0.020093,-2.108237,-1.594728
1.156463,0.592209,-0.162862,0.728655,-1.974929,-0.119726
1.160464,0.349639,-0.112247,0.173752,-1.840575,1.297284
1.164466,-0.343052,-0.057254,-0.548800,-1.704918,2.599618
1.168467,0.015427,0.001164,-0.569441,-1.568119,-2.413629
1.172469,0.512900,0.061898,0.424275,-1.430128,-1.093950
1.176471,1.134116,0.123702,0.959072,-1.290893,0.214478
1.180472,-0.173958,0.185218,0.163902,-1.150564,1.388020
1.184474,-1.284858,0.245011,-0.626517,-1.008897,2.386446
1.188475,-1.147251,0.301597,-0.854588,-0.866222,-2.783473
1.192477,-0.800330,0.353486,0.125069,-0.722136,-1.407269
1.196479,0.637137,0.399222,0.270964,-0.577121,0.351711
1.200480,-0.683432,0.437431,-0.168476,-0.430659,-1.978182
1.204482,1.515368,0.466863,0.856877,-0.283346,-0.230391
1.208483,-0.138613,0.486439,0.117314,-0.134596,1.429760
1.212485,-0.073936,0.495289,-0.270647,0.014934,-2.943068
1.216487,-0.191610,0.492792,0.209270,0.165841,1.187888
1.220488,-1.097853,0.478604,-1.101236,0.317463,2.916851
1.224490,-0.623063,0.452682,-0.164231,0.470355,-1.711882
1.228491,1.259372,0.415298,0.695240,0.623901,0.002396
1.232493,-0.621230,0.367046,-0.192538,0.778559,2.925833
1.236495,1.167907,0.308838,0.388933,0.933810,-0.799296
1.240496,-0.063218,0.241891,0.635559,1.089974,0.523865
1.244498,-0.045578,0.167700,0.024730,1.246667,1.542468
1.248499,-1.998723,0.088007,-1.027813,1.404044,2.706800
1.252501,-1.744999,0.004753,-0.677017,1.561890,-2.162056
1.256503,0.052972,-0.079968,0.785299,1.720181,-0.566247
1.260504,-1.280596,-0.163973,0.052965,1.878884,1.447301
1.264506,-0.422231,-0.245045,-0.062663,2.037806,-1.717541
1.268507,-0.533478,-0.321000,0.720205,2.197088,0.270154
1.272509,-0.839059,-0.389746,-0.342623,2.356387,2.000341
1.276511,-1.927436,-0.449352,-0.545321,2.515996,-2.473997
1.280512,-0.423485,-0.498102,0.525043,2.675459,-0.403520
1.284514,-1.682476,-0.534552,-0.081738,2.835181,1.700922
1.288515,-1.810629,-0.557579,-0.668370,2.994640,-2.778528
1.292517,-1.536855,-0.566417,0.227926,-3.128877,-1.213897
1.296519,-0.623146,-0.560683,0.481190,-2.969538,0.073126
1.300520,-1.811433,-0.540399,0.185526,-2.810038,1.102503
1.304522,-1.611253,-0.505992,-0.341751,-2.650883,2.516227
1.308523,-2.100546,-0.458286,-0.031200,-2.491620,-1.651798
1.312525,-1.265710,-0.398486,0.367095,-2.332674,0.828227
1.316527,-2.272609,-0.328139,-0.805429,-2.173674,2.958299
1.320528,-1.387917,-0.249093,0.287337,-2.014930,-1.262135
1.324530,0.206507,-0.163447,0.555929,-1.856191,0.951779
1.328531,-2.188151,-0.073480,-1.074387,-1.697623,-3.046376
1.332533,1.130711,0.018407,0.761673,-1.539118,-0.918471
1.336535,0.223570,0.109769,0.586413,-1.380687,1.090477
1.340536,-0.948836,0.198185,-1.092871,-1.222373,3.072560
1.344538,0.175723,0.281331,0.250588,-1.064038,-1.261765
1.348539,-0.141819,0.357040,0.424815,-0.905870,0.496178
1.352541,-0.215782,0.423366,0.085783,-0.747597,1.127127
1.356543,-0.975856,0.478635,-0.088821,-0.589539,1.754095
1.360544,-1.148452,0.521488,-0.709189,-0.431319,-3.011735
1.364546,-0.316677,0.550912,0.124614,-0.273360,-1.379422
1.368547,0.136243,0.566267,0.300728,-0.115225,0.470449
1.372549,0.142816,0.567295,-0.164825,0.042599,-2.301079
1.376551,0.770362,0.554126,0.634171,0.200566,-0.210344
1.380552,0.684664,0.527264,0.031728,0.358167,1.535558
1.384554,-0.781339,0.487567,-0.912495,0.515825,-2.978341
1.388555,0.801458,0.436220,0.361299,0.673059,-1.094973
1.392557,0.342544,0.374688,0.368274,0.830216,0.952314
1.396559,-0.548865,0.304674,-0.551549,0.986892,3.077469
1.400560,0.009253,0.228062,0.209279,1.143322,-1.139699
1.404562,-0.128339,0.146862,0.283478,1.299213,0.877037
1.408563,-0.897908,0.063145,-0.393585,1.454669,2.833858
1.412565,-0.840911,-0.021007,-0.057726,1.609534,-1.706408
1.416567,-0.464377,-0.103566,0.459592,1.763770,-0.254139
1.420568,-0.725542,-0.182605,0.296831,1.917375,1.029542
1.424570,-1.630865,-0.256349,-0.504698,2.070170,2.337103
1.428571,-1.640995,-0.323211,-0.692575,2.222308,-2.522904
1.432573,-0.381499,-0.381824,0.479706,2.373489,-0.956955
1.436575,-0.272410,-0.431064,0.416407,2.524006,0.852267
1.440576,-0.818727,-0.470065,-0.466298,2.673467,-3.005119
1.444578,0.068174,-0.498223,0.598855,2.822278,-0.610587
1.448579,0.387720,-0.515195,0.318698,2.969990,1.249890
1.452581,-1.259713,-0.520890,-0.961983,3.117087,2.955268
1.456583,0.301438,-0.515458,-0.038265,-3.020083,-1.636280
1.460584,0.212832,-0.499268,-0.015130,-2.874631,1.713307
1.464586,0.029167,-0.472894,-0.291837,-2.730184,-2.044790
1.468587,1.406177,-0.437085,0.858077,-2.586232,-0.586228
1.472589,0.833024,-0.392745,0.916477,-2.443152,0.732111
1.476591,-0.313092,-0.340910,-0.571820,-2.300486,2.014671
1.480592,-1.557172,-0.282722,-1.260362,-2.158518,-2.925462
1.484594,-0.041012,-0.219407,0.064055,-2.016878,-1.507630
1.488595,0.804839,-0.152257,0.555911,-1.875731,-0.072252
1.492597,0.052612,-0.082604,0.074632,-1.734824,1.029192
1.496599,1.102468,-0.011802,0.049369,-1.594191,0.953031
1.500600,0.261313,0.058796,-0.008711,-1.453707,-1.644670
1.504602,1.863888,0.127854,0.497371,-1.313268,0.277585
1.508603,0.089568,0.194077,-0.371211,-1.172884,1.989689
1.512605,0.440614,0.256221,-0.912970,-1.032318,-2.565066
1.516607,1.262845,0.313117,0.686088,-0.891710,-0.796028
1.520608,1.849068,0.363685,0.352537,-0.750706,1.019580
1.524610,0.391916,0.406949,-0.294359,-0.609564,2.818830
1.528611,1.581198,0.442055,-0.089299,-0.467835,3.100125
1.532613,0.660037,0.468284,-0.145710,-0.325870,-2.023576
1.536615,2.035038,0.485069,0.548408,-0.183161,-0.072310
1.540616,0.646903,0.492007,-0.254356,-0.040121,1.954826
1.544618,0.576165,0.488874,-0.461443,0.103781,-2.268747
1.548619,1.526029,0.475631,0.646283,0.248108,-0.223346
1.552621,0.759308,0.452438,-0.112134,0.393370,1.812469
1.556623,0.790371,0.419661,-0.061283,0.539142,-1.913722
1.560624,1.367071,0.377868,0.054173,0.685877,1.406076
1.564626,0.612622,0.327836,-0.502579,0.833197,-2.994339
1.568627,1.987371,0.270545,0.036540,0.981458,-1.478614
1.572629,1.660505,0.207164,0.105379,1.130366,-1.117700
1.576631,2.591587,0.139036,0.554737,1.280147,-0.272239
1.580632,1.832092,0.067660,0.192038,1.430616,1.321974
1.584634,0.856817,-0.005345,-0.660423,1.581855,-3.056103
1.588635,1.822659,-0.078274,0.493797,1.733804,-0.517335
1.592637,0.912191,-0.149374,-0.214518,1.886393,1.799072
1.596639,-0.023332,-0.216897,-1.158429,2.039699,-2.653445
1.600640,1.983297,-0.279144,0.786099,2.193505,-0.957880
1.604642,1.963801,-0.334519,0.862675,2.348024,0.697299
1.608643,0.658033,-0.381576,-0.524840,2.502910,2.327146
1.612645,0.315463,-0.419071,-0.365096,2.658488,-2.413475
1.616647,0.845953,-0.446000,0.222335,2.814319,-1.014799
1.620648,0.221784,-0.461645,0.463271,2.970805,0.497717
1.624650,-0.569675,-0.465596,-0.399707,3.127450,2.226559
1.628651,-1.349446,-0.457778,-0.387303,-2.998483,-2.131839
1.632653,0.334451,-0.438456,0.817285,-2.841133,-0.067008
1.636655,-1.111622,-0.408232,-0.340745,-2.683238,1.933798
1.640656,-0.680343,-0.368030,-0.775229,-2.525268,-2.483982
1.644658,0.726323,-0.319067,0.589723,-2.366820,-0.654116
1.648659,1.223327,-0.262812,0.026539,-2.208280,1.493615
1.652661,0.839016,-0.200935,-0.022391,-2.049327,-1.635271
1.656663,2.549165,-0.135254,0.533040,-1.890220,0.341942
1.660664,0.768336,-0.067669,-0.208521,-1.730756,1.979775
1.664666,2.001169,-0.000102,-0.240623,-1.571041,-2.792031
1.668667,0.923938,0.065566,-0.035679,-1.411014,2.031883
1.672669,1.824474,0.127556,-0.327360,-1.250611,-3.015009
1.676671,1.105701,0.184239,-0.100218,-1.089934,-1.802098
1.680672,2.153497,0.234191,0.314999,-0.928748,-0.804025
1.684674,1.989281,0.276225,0.531183,-0.767317,0.023649
1.688675,1.667397,0.309424,0.382267,-0.605252,1.015800
1.692677,1.028015,0.333160,-0.529638,-0.442965,2.210948
1.696679,0.109703,0.347099,-0.834499,-0.279947,-2.825012
1.700680,1.593705,0.351202,-0.083890,-0.116729,-1.687066
1.704682,1.555536,0.345716,0.458951,0.047268,-0.733081
1.708683,2.185343,0.331147,0.567489,0.211434,0.372560
1.712685,1.075082,0.308242,-0.133359,0.376354,1.852957
1.716687,0.992354,0.277948,-0.136744,0.541393,-2.162789
1.720688,1.220814,0.241380,0.329130,0.707073,0.594025
